gutenberg_id,text,title
174,"prayer any terrible power.  If the picture was to alter, it was to",The Picture of Dorian Gray
174,alter.  That was all.  Why inquire too closely into it?,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,For there would be a real pleasure in watching it.  He would be able to,The Picture of Dorian Gray
174,follow his mind into its secret places.  This portrait would be to him,The Picture of Dorian Gray
174,"the most magical of mirrors.  As it had revealed to him his own body,",The Picture of Dorian Gray
174,"so it would reveal to him his own soul.  And when winter came upon it,",The Picture of Dorian Gray
174,he would still be standing where spring trembles on the verge of,The Picture of Dorian Gray
174,"summer.  When the blood crept from its face, and left behind a pallid",The Picture of Dorian Gray
174,"mask of chalk with leaden eyes, he would keep the glamour of boyhood.",The Picture of Dorian Gray
174,Not one blossom of his loveliness would ever fade.  Not one pulse of,The Picture of Dorian Gray
174,"his life would ever weaken.  Like the gods of the Greeks, he would be",The Picture of Dorian Gray
174,"strong, and fleet, and joyous.  What did it matter what happened to the",The Picture of Dorian Gray
174,coloured image on the canvas?  He would be safe.  That was everything.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"He drew the screen back into its former place in front of the picture,",The Picture of Dorian Gray
174,"smiling as he did so, and passed into his bedroom, where his valet was",The Picture of Dorian Gray
174,"already waiting for him.  An hour later he was at the opera, and Lord",The Picture of Dorian Gray
174,Henry was leaning over his chair.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,CHAPTER 9,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"As he was sitting at breakfast next morning, Basil Hallward was shown",The Picture of Dorian Gray
174,into the room.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I am so glad I have found you, Dorian,"" he said gravely.  ""I called",The Picture of Dorian Gray
174,"last night, and they told me you were at the opera.  Of course, I knew",The Picture of Dorian Gray
174,that was impossible.  But I wish you had left word where you had really,The Picture of Dorian Gray
174,"gone to.  I passed a dreadful evening, half afraid that one tragedy",The Picture of Dorian Gray
174,might be followed by another.  I think you might have telegraphed for,The Picture of Dorian Gray
174,me when you heard of it first.  I read of it quite by chance in a late,The Picture of Dorian Gray
174,edition of _The Globe_ that I picked up at the club.  I came here at once,The Picture of Dorian Gray
174,and was miserable at not finding you.  I can't tell you how,The Picture of Dorian Gray
174,heart-broken I am about the whole thing.  I know what you must suffer.,The Picture of Dorian Gray
174,But where were you?  Did you go down and see the girl's mother?  For a,The Picture of Dorian Gray
174,moment I thought of following you there.  They gave the address in the,The Picture of Dorian Gray
174,"paper.  Somewhere in the Euston Road, isn't it?  But I was afraid of",The Picture of Dorian Gray
174,intruding upon a sorrow that I could not lighten.  Poor woman!  What a,The Picture of Dorian Gray
174,"state she must be in!  And her only child, too!  What did she say about",The Picture of Dorian Gray
174,"it all?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""My dear Basil, how do I know?"" murmured Dorian Gray, sipping some",The Picture of Dorian Gray
174,"pale-yellow wine from a delicate, gold-beaded bubble of Venetian glass",The Picture of Dorian Gray
174,"and looking dreadfully bored.  ""I was at the opera.  You should have",The Picture of Dorian Gray
174,"come on there.  I met Lady Gwendolen, Harry's sister, for the first",The Picture of Dorian Gray
174,time.  We were in her box.  She is perfectly charming; and Patti sang,The Picture of Dorian Gray
174,divinely.  Don't talk about horrid subjects.  If one doesn't talk about,The Picture of Dorian Gray
174,"a thing, it has never happened.  It is simply expression, as Harry",The Picture of Dorian Gray
174,"says, that gives reality to things.  I may mention that she was not the",The Picture of Dorian Gray
174,"woman's only child.  There is a son, a charming fellow, I believe.  But",The Picture of Dorian Gray
174,"he is not on the stage.  He is a sailor, or something.  And now, tell",The Picture of Dorian Gray
174,"me about yourself and what you are painting.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You went to the opera?"" said Hallward, speaking very slowly and with a",The Picture of Dorian Gray
174,"strained touch of pain in his voice.  ""You went to the opera while",The Picture of Dorian Gray
174,Sibyl Vane was lying dead in some sordid lodging?  You can talk to me,The Picture of Dorian Gray
174,"of other women being charming, and of Patti singing divinely, before",The Picture of Dorian Gray
174,"the girl you loved has even the quiet of a grave to sleep in?  Why,",The Picture of Dorian Gray
174,"man, there are horrors in store for that little white body of hers!""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Stop, Basil!  I won't hear it!"" cried Dorian, leaping to his feet.",The Picture of Dorian Gray
174,"""You must not tell me about things.  What is done is done.  What is",The Picture of Dorian Gray
174,"past is past.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You call yesterday the past?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""What has the actual lapse of time got to do with it?  It is only",The Picture of Dorian Gray
174,shallow people who require years to get rid of an emotion.  A man who,The Picture of Dorian Gray
174,is master of himself can end a sorrow as easily as he can invent a,The Picture of Dorian Gray
174,pleasure.  I don't want to be at the mercy of my emotions.  I want to,The Picture of Dorian Gray
174,"use them, to enjoy them, and to dominate them.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Dorian, this is horrible!  Something has changed you completely.  You",The Picture of Dorian Gray
174,"look exactly the same wonderful boy who, day after day, used to come",The Picture of Dorian Gray
174,"down to my studio to sit for his picture.  But you were simple,",The Picture of Dorian Gray
174,"natural, and affectionate then.  You were the most unspoiled creature",The Picture of Dorian Gray
174,"in the whole world.  Now, I don't know what has come over you.  You",The Picture of Dorian Gray
174,"talk as if you had no heart, no pity in you.  It is all Harry's",The Picture of Dorian Gray
174,"influence.  I see that.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"The lad flushed up and, going to the window, looked out for a few",The Picture of Dorian Gray
174,"moments on the green, flickering, sun-lashed garden.  ""I owe a great",The Picture of Dorian Gray
174,"deal to Harry, Basil,"" he said at last, ""more than I owe to you.  You",The Picture of Dorian Gray
174,"only taught me to be vain.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Well, I am punished for that, Dorian--or shall be some day.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I don't know what you mean, Basil,"" he exclaimed, turning round.  ""I",The Picture of Dorian Gray
174,"don't know what you want.  What do you want?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I want the Dorian Gray I used to paint,"" said the artist sadly.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Basil,"" said the lad, going over to him and putting his hand on his",The Picture of Dorian Gray
174,"shoulder, ""you have come too late.  Yesterday, when I heard that Sibyl",The Picture of Dorian Gray
174,"Vane had killed herself--""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Killed herself!  Good heavens! is there no doubt about that?"" cried",The Picture of Dorian Gray
174,"Hallward, looking up at him with an expression of horror.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""My dear Basil!  Surely you don't think it was a vulgar accident?  Of",The Picture of Dorian Gray
174,"course she killed herself.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"The elder man buried his face in his hands.  ""How fearful,"" he",The Picture of Dorian Gray
174,"muttered, and a shudder ran through him.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""No,"" said Dorian Gray, ""there is nothing fearful about it.  It is one",The Picture of Dorian Gray
174,"of the great romantic tragedies of the age.  As a rule, people who act",The Picture of Dorian Gray
174,"lead the most commonplace lives.  They are good husbands, or faithful",The Picture of Dorian Gray
174,"wives, or something tedious.  You know what I mean--middle-class virtue",The Picture of Dorian Gray
174,and all that kind of thing.  How different Sibyl was!  She lived her,The Picture of Dorian Gray
174,finest tragedy.  She was always a heroine.  The last night she,The Picture of Dorian Gray
174,played--the night you saw her--she acted badly because she had known,The Picture of Dorian Gray
174,"the reality of love.  When she knew its unreality, she died, as Juliet",The Picture of Dorian Gray
174,might have died.  She passed again into the sphere of art.  There is,The Picture of Dorian Gray
174,something of the martyr about her.  Her death has all the pathetic,The Picture of Dorian Gray
174,"uselessness of martyrdom, all its wasted beauty.  But, as I was saying,",The Picture of Dorian Gray
174,you must not think I have not suffered.  If you had come in yesterday,The Picture of Dorian Gray
174,"at a particular moment--about half-past five, perhaps, or a quarter to",The Picture of Dorian Gray
174,"six--you would have found me in tears.  Even Harry, who was here, who",The Picture of Dorian Gray
174,"brought me the news, in fact, had no idea what I was going through.  I",The Picture of Dorian Gray
174,suffered immensely.  Then it passed away.  I cannot repeat an emotion.,The Picture of Dorian Gray
174,"No one can, except sentimentalists.  And you are awfully unjust, Basil.",The Picture of Dorian Gray
174,You come down here to console me.  That is charming of you.  You find,The Picture of Dorian Gray
174,"me consoled, and you are furious.  How like a sympathetic person!  You",The Picture of Dorian Gray
174,remind me of a story Harry told me about a certain philanthropist who,The Picture of Dorian Gray
174,spent twenty years of his life in trying to get some grievance,The Picture of Dorian Gray
174,"redressed, or some unjust law altered--I forget exactly what it was.",The Picture of Dorian Gray
174,"Finally he succeeded, and nothing could exceed his disappointment.  He",The Picture of Dorian Gray
174,"had absolutely nothing to do, almost died of _ennui_, and became a",The Picture of Dorian Gray
174,"confirmed misanthrope.  And besides, my dear old Basil, if you really",The Picture of Dorian Gray
174,"want to console me, teach me rather to forget what has happened, or to",The Picture of Dorian Gray
174,see it from a proper artistic point of view.  Was it not Gautier who,The Picture of Dorian Gray
174,used to write about _la consolation des arts_?  I remember picking up a,The Picture of Dorian Gray
174,little vellum-covered book in your studio one day and chancing on that,The Picture of Dorian Gray
174,"delightful phrase.  Well, I am not like that young man you told me of",The Picture of Dorian Gray
174,"when we were down at Marlow together, the young man who used to say",The Picture of Dorian Gray
174,that yellow satin could console one for all the miseries of life.  I,The Picture of Dorian Gray
174,"love beautiful things that one can touch and handle.  Old brocades,",The Picture of Dorian Gray
174,"green bronzes, lacquer-work, carved ivories, exquisite surroundings,",The Picture of Dorian Gray
174,"luxury, pomp--there is much to be got from all these.  But the artistic",The Picture of Dorian Gray
174,"temperament that they create, or at any rate reveal, is still more to",The Picture of Dorian Gray
174,"me.  To become the spectator of one's own life, as Harry says, is to",The Picture of Dorian Gray
174,escape the suffering of life.  I know you are surprised at my talking,The Picture of Dorian Gray
174,to you like this.  You have not realized how I have developed.  I was a,The Picture of Dorian Gray
174,"schoolboy when you knew me.  I am a man now.  I have new passions, new",The Picture of Dorian Gray
174,"thoughts, new ideas.  I am different, but you must not like me less.  I",The Picture of Dorian Gray
174,"am changed, but you must always be my friend.  Of course, I am very",The Picture of Dorian Gray
174,fond of Harry.  But I know that you are better than he is.  You are not,The Picture of Dorian Gray
174,stronger--you are too much afraid of life--but you are better.  And how,The Picture of Dorian Gray
174,"happy we used to be together!  Don't leave me, Basil, and don't quarrel",The Picture of Dorian Gray
174,"with me.  I am what I am.  There is nothing more to be said.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"The painter felt strangely moved.  The lad was infinitely dear to him,",The Picture of Dorian Gray
174,and his personality had been the great turning point in his art.  He,The Picture of Dorian Gray
174,"could not bear the idea of reproaching him any more.  After all, his",The Picture of Dorian Gray
174,indifference was probably merely a mood that would pass away.  There,The Picture of Dorian Gray
174,"was so much in him that was good, so much in him that was noble.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Well, Dorian,"" he said at length, with a sad smile, ""I won't speak to",The Picture of Dorian Gray
174,"you again about this horrible thing, after to-day.  I only trust your",The Picture of Dorian Gray
174,name won't be mentioned in connection with it.  The inquest is to take,The Picture of Dorian Gray
174,"place this afternoon.  Have they summoned you?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Dorian shook his head, and a look of annoyance passed over his face at",The Picture of Dorian Gray
174,"the mention of the word ""inquest.""  There was something so crude and",The Picture of Dorian Gray
174,"vulgar about everything of the kind.  ""They don't know my name,"" he",The Picture of Dorian Gray
174,answered.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""But surely she did?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Only my Christian name, and that I am quite sure she never mentioned",The Picture of Dorian Gray
174,to any one.  She told me once that they were all rather curious to,The Picture of Dorian Gray
174,"learn who I was, and that she invariably told them my name was Prince",The Picture of Dorian Gray
174,"Charming.  It was pretty of her.  You must do me a drawing of Sibyl,",The Picture of Dorian Gray
174,Basil.  I should like to have something more of her than the memory of,The Picture of Dorian Gray
174,"a few kisses and some broken pathetic words.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I will try and do something, Dorian, if it would please you.  But you",The Picture of Dorian Gray
174,"must come and sit to me yourself again.  I can't get on without you.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I can never sit to you again, Basil.  It is impossible!"" he exclaimed,",The Picture of Dorian Gray
174,starting back.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"The painter stared at him.  ""My dear boy, what nonsense!"" he cried.",The Picture of Dorian Gray
174,"""Do you mean to say you don't like what I did of you?  Where is it?",The Picture of Dorian Gray
174,Why have you pulled the screen in front of it?  Let me look at it.  It,The Picture of Dorian Gray
174,"is the best thing I have ever done.  Do take the screen away, Dorian.",The Picture of Dorian Gray
174,It is simply disgraceful of your servant hiding my work like that.  I,The Picture of Dorian Gray
174,"felt the room looked different as I came in.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""My servant has nothing to do with it, Basil.  You don't imagine I let",The Picture of Dorian Gray
174,him arrange my room for me?  He settles my flowers for me,The Picture of Dorian Gray
174,sometimes--that is all.  No; I did it myself.  The light was too strong,The Picture of Dorian Gray
174,"on the portrait.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Too strong!  Surely not, my dear fellow?  It is an admirable place for",The Picture of Dorian Gray
174,"it.  Let me see it.""  And Hallward walked towards the corner of the",The Picture of Dorian Gray
174,room.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"A cry of terror broke from Dorian Gray's lips, and he rushed between",The Picture of Dorian Gray
174,"the painter and the screen.  ""Basil,"" he said, looking very pale, ""you",The Picture of Dorian Gray
174,"must not look at it.  I don't wish you to.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Not look at my own work!  You are not serious.  Why shouldn't I look",The Picture of Dorian Gray
174,"at it?"" exclaimed Hallward, laughing.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""If you try to look at it, Basil, on my word of honour I will never",The Picture of Dorian Gray
174,speak to you again as long as I live.  I am quite serious.  I don't,The Picture of Dorian Gray
174,"offer any explanation, and you are not to ask for any.  But, remember,",The Picture of Dorian Gray
174,"if you touch this screen, everything is over between us.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Hallward was thunderstruck.  He looked at Dorian Gray in absolute,The Picture of Dorian Gray
174,amazement.  He had never seen him like this before.  The lad was,The Picture of Dorian Gray
174,"actually pallid with rage.  His hands were clenched, and the pupils of",The Picture of Dorian Gray
174,his eyes were like disks of blue fire.  He was trembling all over.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Dorian!""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Don't speak!""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""But what is the matter?  Of course I won't look at it if you don't",The Picture of Dorian Gray
174,"want me to,"" he said, rather coldly, turning on his heel and going over",The Picture of Dorian Gray
174,"towards the window.  ""But, really, it seems rather absurd that I",The Picture of Dorian Gray
174,"shouldn't see my own work, especially as I am going to exhibit it in",The Picture of Dorian Gray
174,Paris in the autumn.  I shall probably have to give it another coat of,The Picture of Dorian Gray
174,"varnish before that, so I must see it some day, and why not to-day?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""To exhibit it!  You want to exhibit it?"" exclaimed Dorian Gray, a",The Picture of Dorian Gray
174,strange sense of terror creeping over him.  Was the world going to be,The Picture of Dorian Gray
174,shown his secret?  Were people to gape at the mystery of his life?,The Picture of Dorian Gray
174,That was impossible.  Something--he did not know what--had to be done,The Picture of Dorian Gray
174,at once.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Yes; I don't suppose you will object to that.  Georges Petit is going",The Picture of Dorian Gray
174,to collect all my best pictures for a special exhibition in the Rue de,The Picture of Dorian Gray
174,"Seze, which will open the first week in October.  The portrait will",The Picture of Dorian Gray
174,only be away a month.  I should think you could easily spare it for,The Picture of Dorian Gray
174,"that time.  In fact, you are sure to be out of town.  And if you keep",The Picture of Dorian Gray
174,"it always behind a screen, you can't care much about it.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Dorian Gray passed his hand over his forehead.  There were beads of,The Picture of Dorian Gray
174,perspiration there.  He felt that he was on the brink of a horrible,The Picture of Dorian Gray
174,"danger.  ""You told me a month ago that you would never exhibit it,"" he",The Picture of Dorian Gray
174,"cried.  ""Why have you changed your mind?  You people who go in for",The Picture of Dorian Gray
174,being consistent have just as many moods as others have.  The only,The Picture of Dorian Gray
174,difference is that your moods are rather meaningless.  You can't have,The Picture of Dorian Gray
174,forgotten that you assured me most solemnly that nothing in the world,The Picture of Dorian Gray
174,would induce you to send it to any exhibition.  You told Harry exactly,The Picture of Dorian Gray
174,"the same thing."" He stopped suddenly, and a gleam of light came into",The Picture of Dorian Gray
174,"his eyes.  He remembered that Lord Henry had said to him once, half",The Picture of Dorian Gray
174,"seriously and half in jest, ""If you want to have a strange quarter of",The Picture of Dorian Gray
174,"an hour, get Basil to tell you why he won't exhibit your picture.  He",The Picture of Dorian Gray
174,"told me why he wouldn't, and it was a revelation to me.""  Yes, perhaps",The Picture of Dorian Gray
174,"Basil, too, had his secret.  He would ask him and try.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Basil,"" he said, coming over quite close and looking him straight in",The Picture of Dorian Gray
174,"the face, ""we have each of us a secret.  Let me know yours, and I shall",The Picture of Dorian Gray
174,tell you mine.  What was your reason for refusing to exhibit my,The Picture of Dorian Gray
174,"picture?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"The painter shuddered in spite of himself.  ""Dorian, if I told you, you",The Picture of Dorian Gray
174,"might like me less than you do, and you would certainly laugh at me.  I",The Picture of Dorian Gray
174,could not bear your doing either of those two things.  If you wish me,The Picture of Dorian Gray
174,"never to look at your picture again, I am content.  I have always you",The Picture of Dorian Gray
174,to look at.  If you wish the best work I have ever done to be hidden,The Picture of Dorian Gray
174,"from the world, I am satisfied.  Your friendship is dearer to me than",The Picture of Dorian Gray
174,"any fame or reputation.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""No, Basil, you must tell me,"" insisted Dorian Gray.  ""I think I have a",The Picture of Dorian Gray
174,"right to know.""  His feeling of terror had passed away, and curiosity",The Picture of Dorian Gray
174,had taken its place.  He was determined to find out Basil Hallward's,The Picture of Dorian Gray
174,mystery.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Let us sit down, Dorian,"" said the painter, looking troubled.  ""Let us",The Picture of Dorian Gray
174,sit down.  And just answer me one question.  Have you noticed in the,The Picture of Dorian Gray
174,picture something curious?--something that probably at first did not,The Picture of Dorian Gray
174,"strike you, but that revealed itself to you suddenly?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Basil!"" cried the lad, clutching the arms of his chair with trembling",The Picture of Dorian Gray
174,hands and gazing at him with wild startled eyes.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I see you did.  Don't speak.  Wait till you hear what I have to say.",The Picture of Dorian Gray
174,"Dorian, from the moment I met you, your personality had the most",The Picture of Dorian Gray
174,"extraordinary influence over me.  I was dominated, soul, brain, and",The Picture of Dorian Gray
174,"power, by you.  You became to me the visible incarnation of that unseen",The Picture of Dorian Gray
174,ideal whose memory haunts us artists like an exquisite dream.  I,The Picture of Dorian Gray
174,worshipped you.  I grew jealous of every one to whom you spoke.  I,The Picture of Dorian Gray
174,wanted to have you all to myself.  I was only happy when I was with,The Picture of Dorian Gray
174,"you.  When you were away from me, you were still present in my art....",The Picture of Dorian Gray
174,"Of course, I never let you know anything about this.  It would have",The Picture of Dorian Gray
174,been impossible.  You would not have understood it.  I hardly,The Picture of Dorian Gray
174,understood it myself.  I only knew that I had seen perfection face to,The Picture of Dorian Gray
174,"face, and that the world had become wonderful to my eyes--too",The Picture of Dorian Gray
174,"wonderful, perhaps, for in such mad worships there is peril, the peril",The Picture of Dorian Gray
174,"of losing them, no less than the peril of keeping them....  Weeks and",The Picture of Dorian Gray
174,"weeks went on, and I grew more and more absorbed in you.  Then came a",The Picture of Dorian Gray
174,"new development.  I had drawn you as Paris in dainty armour, and as",The Picture of Dorian Gray
174,Adonis with huntsman's cloak and polished boar-spear. Crowned with,The Picture of Dorian Gray
174,"heavy lotus-blossoms you had sat on the prow of Adrian's barge, gazing",The Picture of Dorian Gray
174,across the green turbid Nile.  You had leaned over the still pool of,The Picture of Dorian Gray
174,some Greek woodland and seen in the water's silent silver the marvel of,The Picture of Dorian Gray
174,"your own face.  And it had all been what art should be--unconscious,",The Picture of Dorian Gray
174,"ideal, and remote.  One day, a fatal day I sometimes think, I",The Picture of Dorian Gray
174,"determined to paint a wonderful portrait of you as you actually are,",The Picture of Dorian Gray
174,"not in the costume of dead ages, but in your own dress and in your own",The Picture of Dorian Gray
174,"time.  Whether it was the realism of the method, or the mere wonder of",The Picture of Dorian Gray
174,"your own personality, thus directly presented to me without mist or",The Picture of Dorian Gray
174,"veil, I cannot tell.  But I know that as I worked at it, every flake",The Picture of Dorian Gray
174,and film of colour seemed to me to reveal my secret.  I grew afraid,The Picture of Dorian Gray
174,"that others would know of my idolatry.  I felt, Dorian, that I had told",The Picture of Dorian Gray
174,"too much, that I had put too much of myself into it.  Then it was that",The Picture of Dorian Gray
174,I resolved never to allow the picture to be exhibited.  You were a,The Picture of Dorian Gray
174,little annoyed; but then you did not realize all that it meant to me.,The Picture of Dorian Gray
174,"Harry, to whom I talked about it, laughed at me.  But I did not mind",The Picture of Dorian Gray
174,"that.  When the picture was finished, and I sat alone with it, I felt",The Picture of Dorian Gray
174,"that I was right.... Well, after a few days the thing left my studio,",The Picture of Dorian Gray
174,and as soon as I had got rid of the intolerable fascination of its,The Picture of Dorian Gray
174,"presence, it seemed to me that I had been foolish in imagining that I",The Picture of Dorian Gray
174,"had seen anything in it, more than that you were extremely good-looking",The Picture of Dorian Gray
174,and that I could paint.  Even now I cannot help feeling that it is a,The Picture of Dorian Gray
174,mistake to think that the passion one feels in creation is ever really,The Picture of Dorian Gray
174,shown in the work one creates.  Art is always more abstract than we,The Picture of Dorian Gray
174,fancy.  Form and colour tell us of form and colour--that is all.  It,The Picture of Dorian Gray
174,often seems to me that art conceals the artist far more completely than,The Picture of Dorian Gray
174,"it ever reveals him.  And so when I got this offer from Paris, I",The Picture of Dorian Gray
174,determined to make your portrait the principal thing in my exhibition.,The Picture of Dorian Gray
174,It never occurred to me that you would refuse.  I see now that you were,The Picture of Dorian Gray
174,"right.  The picture cannot be shown.  You must not be angry with me,",The Picture of Dorian Gray
174,"Dorian, for what I have told you.  As I said to Harry, once, you are",The Picture of Dorian Gray
174,"made to be worshipped.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Dorian Gray drew a long breath.  The colour came back to his cheeks,",The Picture of Dorian Gray
174,and a smile played about his lips.  The peril was over.  He was safe,The Picture of Dorian Gray
174,for the time.  Yet he could not help feeling infinite pity for the,The Picture of Dorian Gray
174,"painter who had just made this strange confession to him, and wondered",The Picture of Dorian Gray
174,if he himself would ever be so dominated by the personality of a,The Picture of Dorian Gray
174,friend.  Lord Henry had the charm of being very dangerous.  But that,The Picture of Dorian Gray
174,was all.  He was too clever and too cynical to be really fond of.,The Picture of Dorian Gray
174,Would there ever be some one who would fill him with a strange,The Picture of Dorian Gray
174,idolatry?  Was that one of the things that life had in store?,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""It is extraordinary to me, Dorian,"" said Hallward, ""that you should",The Picture of Dorian Gray
174,"have seen this in the portrait.  Did you really see it?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I saw something in it,"" he answered, ""something that seemed to me very",The Picture of Dorian Gray
174,"curious.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Well, you don't mind my looking at the thing now?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Dorian shook his head.  ""You must not ask me that, Basil.  I could not",The Picture of Dorian Gray
174,"possibly let you stand in front of that picture.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You will some day, surely?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Never.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Well, perhaps you are right.  And now good-bye, Dorian.  You have been",The Picture of Dorian Gray
174,the one person in my life who has really influenced my art.  Whatever I,The Picture of Dorian Gray
174,"have done that is good, I owe to you.  Ah! you don't know what it cost",The Picture of Dorian Gray
174,"me to tell you all that I have told you.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""My dear Basil,"" said Dorian, ""what have you told me?  Simply that you",The Picture of Dorian Gray
174,"felt that you admired me too much.  That is not even a compliment.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""It was not intended as a compliment.  It was a confession.  Now that I",The Picture of Dorian Gray
174,"have made it, something seems to have gone out of me.  Perhaps one",The Picture of Dorian Gray
174,"should never put one's worship into words.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""It was a very disappointing confession.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Why, what did you expect, Dorian?  You didn't see anything else in the",The Picture of Dorian Gray
174,"picture, did you?  There was nothing else to see?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""No; there was nothing else to see.  Why do you ask?  But you mustn't",The Picture of Dorian Gray
174,"talk about worship.  It is foolish.  You and I are friends, Basil, and",The Picture of Dorian Gray
174,"we must always remain so.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You have got Harry,"" said the painter sadly.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Oh, Harry!"" cried the lad, with a ripple of laughter.  ""Harry spends",The Picture of Dorian Gray
174,his days in saying what is incredible and his evenings in doing what is,The Picture of Dorian Gray
174,improbable.  Just the sort of life I would like to lead.  But still I,The Picture of Dorian Gray
174,don't think I would go to Harry if I were in trouble.  I would sooner,The Picture of Dorian Gray
174,"go to you, Basil.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You will sit to me again?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Impossible!""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You spoil my life as an artist by refusing, Dorian.  No man comes",The Picture of Dorian Gray
174,"across two ideal things.  Few come across one.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I can't explain it to you, Basil, but I must never sit to you again.",The Picture of Dorian Gray
174,There is something fatal about a portrait.  It has a life of its own.,The Picture of Dorian Gray
174,"I will come and have tea with you.  That will be just as pleasant.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Pleasanter for you, I am afraid,"" murmured Hallward regretfully.  ""And",The Picture of Dorian Gray
174,now good-bye. I am sorry you won't let me look at the picture once,The Picture of Dorian Gray
174,again.  But that can't be helped.  I quite understand what you feel,The Picture of Dorian Gray
174,"about it.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"As he left the room, Dorian Gray smiled to himself.  Poor Basil!  How",The Picture of Dorian Gray
174,"little he knew of the true reason!  And how strange it was that,",The Picture of Dorian Gray
174,"instead of having been forced to reveal his own secret, he had",The Picture of Dorian Gray
174,"succeeded, almost by chance, in wresting a secret from his friend!  How",The Picture of Dorian Gray
